C(ours，智能调整投资额),C（保守派，I小范围波动）,C（激进派，每次投资额为最高无风险投资额的1.2倍）,C（失去理智派，每次投资额恒定为5）
1617.760402178805,700.9586547979599,6.207557163900754,-225.5631697
1625.0897612221304,702.7121225393994,6.211870176588539,-225.6321267
1632.4291982638254,704.4641594001533,6.216166626150283,-225.6877224
1639.778670807584,706.2147731,6.220446598,-225.7495678
1647.1381366746577,707.9639714681952,6.224710177252855,-225.7937849
1654.507554002429,709.7117624630945,6.2289574481158345,-225.8413698
1661.8868812429876,711.4581541503914,6.233188494504767,-225.8671874
1669.276077,713.2031547120725,6.237403399741545,-225.9160041
1676.6751008358422,714.9467724428326,6.241602246619203,-225.9324227
1684.083911653085,716.6890157483708,6.2457851174056875,-225.9744879
1691.5024693101816,718.4298931435111,6.249952093847572,-226.02374
1698.9307338115086,720.1694132501491,6.2541032571737665,-226.0294359
1706.3686654676674,721.9075847950284,6.258238688099183,-226.0603017
1713.8162248940796,723.6444166073494,6.262358466828391,-226.0594613
1721.2733730095836,725.3799176,6.266462673059235,-226.0922929
1728.7400710350316,727.1140968479089,6.270551385986432,-226.0864619
1736.216280491891,728.8469634230319,6.2746246843051505,-226.1269595
1743.701963200844,730.5785265534655,6.278682646214547,-226.1198054
1751.197081,732.3087955392003,6.282725349421292,-226.1573668
1758.7015971454493,734.0377797650134,6.286752871143067,-226.183804
1766.2154735059667,735.7654886970064,6.290765288112035,-226.1963045
1773.7386733655153,737.4919318790068,6.294762676578279,-226.2175116
1781.2711600199025,739.2171189288375,6.2987451123132425,-226.237357
1788.8128970557732,740.9410595344608,6.302712670613106,-226.2637781
1796.3638483492164,742.6637634,6.306665426,-226.248468
1803.9239780643682,744.3852404916397,6.310603453736205,-226.2503985
1811.493250652017,746.1055005334291,6.314526827,-226.2218889
1819.0716308482058,747.8245535029595,6.318435618939522,-226.2212513
1826.6590836728355,749.5424093769562,6.322329903107476,-226.1930397
1834.2555744282654,751.2590781767703,6.326209751824281,-226.1854385
1841.861068697913,752.9745699637809,6.330075237152425,-226.1762728
1849.4755323448524,754.6888948347154,6.333926430705463,-226.1589956
1857.0989315104102,756.4020629168915,6.337763403651183,-226.1430049
1864.7312326127603,758.1140843633883,6.341586226714775,-226.1389597
1872.3724023455143,759.8249693481516,6.345394970181962,-226.1350083
1880.0224076763118,761.5347281,6.349189703902117,-226.1114
1887.6812158454056,763.2433707028179,6.352970497291351,-226.0920646
1895.3487943642454,764.9509074801014,6.356737419335588,-226.0899789
1903.0251110140568,766.6573486,6.360490538593598,-226.0390674
1910.7101338444177,768.3627042663074,6.3642299232000346,-225.9860894
1918.403831171829,770.0669846717049,6.367955640868424,-225.9295054
